date,district,branch,active_customers,new_connections,festival_indicator,price,stock,refill_bookings
2023-08-29,Trichy,Central,115309,4773,1,821,17088,37903
2023-08-29,Trichy,North,247694,308,0,801,15040,32166
2023-08-29,Trichy,South,109971,2493,1,809,14338,37453
2023-08-29,Trichy,East,57370,1458,0,948,7722,23461
2023-08-29,Trichy,West,103958,4424,0,922,5514,46829
2023-08-29,Salem,Central,81059,4153,1,903,5268,45756
2023-08-29,Salem,North,184346,1253,0,839,16201,35438
2023-08-29,Salem,South,243565,296,0,835,16326,40504
2023-08-29,Salem,East,224160,3888,0,931,12990,45427
2023-08-29,Salem,West,103626,1745,1,936,6910,27415
2023-08-30,Coimbatore,Central,104436,206,1,929,18349,32822
2023-08-30,Coimbatore,North,196237,4527,1,859,15933,28529
2023-08-30,Coimbatore,South,114846,2951,1,887,19566,9775
2023-08-30,Coimbatore,East,167819,4032,1,836,19658,26137
2023-08-30,Coimbatore,West,231209,501,0,921,11502,43478
2023-08-30,Chennai,Central,143523,3007,0,927,11425,37095
2023-08-30,Chennai,North,163588,161,0,806,2879,38950
2023-08-30,Chennai,South,190127,4235,1,879,10072,29768
2023-08-30,Chennai,East,107368,3466,0,940,19601,16116
2023-08-30,Chennai,West,108267,1413,0,893,9353,7376
2023-08-30,Madurai,Central,203224,1658,0,871,7906,10124
2023-08-30,Madurai,North,235327,4670,0,941,5477,42309
2023-08-30,Madurai,South,207107,4019,0,916,13703,42259
2023-08-30,Madurai,East,119583,1940,0,895,6707,37245
2023-08-30,Madurai,West,209355,534,0,902,14134,45540
2023-08-30,Trichy,Central,190242,4988,0,818,9958,36582
2023-08-30,Trichy,North,140719,3376,0,870,13308,44639
2023-08-30,Trichy,South,146888,529,0,872,9778,34745
2023-08-30,Trichy,East,194758,750,0,893,9380,42884
2023-08-30,Trichy,West,95994,158,1,811,18923,40548
2023-08-30,Salem,Central,103031,966,1,927,9666,37399
2023-08-30,Salem,North,126589,3391,0,851,5623,32141
2023-08-30,Salem,South,246378,3336,0,928,5247,43123
2023-08-30,Salem,East,171166,4962,1,906,4035,21829
2023-08-30,Salem,West,84104,4270,0,883,5354,33091
2023-08-31,Coimbatore,Central,186645,2730,0,812,15605,37144
2023-08-31,Coimbatore,North,120629,455,1,928,7714,41722
2023-08-31,Coimbatore,South,171501,1486,0,812,2806,39323
2023-08-31,Coimbatore,East,173864,4604,0,928,19991,35896
2023-08-31,Coimbatore,West,57106,633,1,884,2922,27876
2023-08-31,Chennai,Central,184649,1101,1,928,7417,32015
2023-08-31,Chennai,North,91506,3050,0,845,17334,26266
2023-08-31,Chennai,South,70558,708,0,812,18798,47694
2023-08-31,Chennai,East,188067,2786,1,807,12851,19861
2023-08-31,Chennai,West,100525,1302,1,837,3556,14884
2023-08-31,Madurai,Central,161187,995,0,927,14558,24380
2023-08-31,Madurai,North,169520,2328,0,886,4342,47956
2023-08-31,Madurai,South,193883,1476,1,898,19190,9354
2023-08-31,Madurai,East,219134,623,0,919,10898,33157
2023-08-31,Madurai,West,86953,2925,1,900,2267,43964
2023-08-31,Trichy,Central,98818,371,0,894,2028,45443
2023-08-31,Trichy,North,61613,1619,0,900,2673,14446
2023-08-31,Trichy,South,244076,1092,0,919,8287,17624
2023-08-31,Trichy,East,82458,3440,0,851,16872,11887
2023-08-31,Trichy,West,85196,4686,1,916,15225,43831
2023-08-31,Salem,Central,107320,1876,0,871,4631,10634
2023-08-31,Salem,North,172508,2370,0,895,15591,21129
2023-08-31,Salem,South,78905,3686,1,832,10225,36577
2023-08-31,Salem,East,115121,2185,1,947,9817,27483
2023-08-31,Salem,West,97264,4829,0,859,2449,35415
2023-09-01,Coimbatore,Central,178136,2863,1,946,19067,48247
2023-09-01,Coimbatore,North,223255,2589,0,914,13637,30576
2023-09-01,Coimbatore,South,245699,1900,0,810,5079,16546
2023-09-01,Coimbatore,East,80929,2924,0,845,7591,19387
2023-09-01,Coimbatore,West,118910,4777,0,843,10031,14872
2023-09-01,Chennai,Central,218607,4209,0,940,14927,32352
2023-09-01,Chennai,North,241243,4692,0,948,7674,31234
2023-09-01,Chennai,South,159956,4818,0,808,10226,40335
2023-09-01,Chennai,East,193178,244,0,877,9189,21821
2023-09-01,Chennai,West,100032,2730,0,876,6466,9176
2023-09-01,Madurai,Central,205594,2395,1,884,19548,45048
2023-09-01,Madurai,North,93772,3200,0,942,19530,47346
2023-09-01,Madurai,South,228682,4707,0,853,19300,49911
2023-09-01,Madurai,East,84477,1616,0,868,18517,31497
2023-09-01,Madurai,West,200018,408,0,911,18800,47323
2023-09-01,Trichy,Central,158532,2425,0,866,7298,14731
2023-09-01,Trichy,North,149110,4396,1,892,15301,41312
2023-09-01,Trichy,South,217078,4806,1,857,19571,48402
2023-09-01,Trichy,East,226601,2765,1,820,18880,38153
2023-09-01,Trichy,West,101401,1930,0,830,15699,17098
2023-09-01,Salem,Central,91412,4660,0,922,12816,19508
2023-09-01,Salem,North,124918,2136,1,940,10348,34500
2023-09-01,Salem,South,100526,683,0,855,19120,21168
2023-09-01,Salem,East,173512,510,1,913,11696,33645
2023-09-01,Salem,West,247043,3163,0,929,4195,8669
2023-09-02,Coimbatore,Central,121142,4707,0,934,4865,24195
2023-09-02,Coimbatore,North,93809,4300,1,906,10791,37474
2023-09-02,Coimbatore,South,165873,726,0,811,10223,12854
2023-09-02,Coimbatore,East,51392,1477,0,867,7904,8934
2023-09-02,Coimbatore,West,175796,2339,1,899,16253,48976
2023-09-02,Chennai,Central,107840,209,0,941,3497,22764
2023-09-02,Chennai,North,207150,1417,1,827,7032,30835
2023-09-02,Chennai,South,218423,3099,1,875,4010,41160
2023-09-02,Chennai,East,200587,4420,1,851,9780,13923
2023-09-02,Chennai,West,240423,1847,0,866,6420,27862
2023-09-02,Madurai,Central,103869,216,0,922,18569,6766
2023-09-02,Madurai,North,233799,4626,1,867,5021,10982
2023-09-02,Madurai,South,184716,292,0,844,10508,34048
2023-09-02,Madurai,East,109688,289,1,904,18315,8819
2023-09-02,Madurai,West,216064,1869,0,945,6580,13842
2023-09-02,Trichy,Central,142163,223,0,811,16487,30633
2023-09-02,Trichy,North,115551,3255,0,858,4749,44641
2023-09-02,Trichy,South,126225,3453,0,818,17853,36615
2023-09-02,Trichy,East,243840,3155,1,829,4727,22069
2023-09-02,Trichy,West,202008,2875,1,875,12977,14881
2023-09-02,Salem,Central,166037,2325,1,831,18569,9428
2023-09-02,Salem,North,177131,3012,1,918,14582,24151
2023-09-02,Salem,South,87676,4336,1,946,12442,38626
2023-09-02,Salem,East,67103,2028,1,854,8906,8446
2023-09-02,Salem,West,178873,1057,1,859,6993,15289
2023-09-03,Coimbatore,Central,151359,166,0,932,8525,14814
2023-09-03,Coimbatore,North,101857,167,0,821,4845,16008
2023-09-03,Coimbatore,South,109461,692,0,850,15123,21969
2023-09-03,Coimbatore,East,233484,2456,1,885,2134,48046
2023-09-03,Coimbatore,West,136820,2210,0,873,10036,5383
2023-09-03,Chennai,Central,116148,4897,1,909,9228,47776
2023-09-03,Chennai,North,181227,2388,0,834,13497,12925
2023-09-03,Chennai,South,123140,2103,1,858,8208,43254
2023-09-03,Chennai,East,164807,3153,0,813,11282,13307
2023-09-03,Chennai,West,97098,804,0,805,16419,22453
2023-09-03,Madurai,Central,89977,4907,0,832,9134,23420
2023-09-03,Madurai,North,185237,1873,1,901,14008,17718
2023-09-03,Madurai,South,202887,1919,0,800,8381,47803
2023-09-03,Madurai,East,71713,161,1,917,9972,20900
2023-09-03,Madurai,West,185939,578,0,878,4638,26151
2023-09-03,Trichy,Central,65004,2232,0,938,13103,14370
2023-09-03,Trichy,North,111719,1928,0,852,3152,31732
2023-09-03,Trichy,South,171761,617,1,813,19354,27596
2023-09-03,Trichy,East,61965,1721,1,875,6739,27147
2023-09-03,Trichy,West,105965,3092,0,822,18610,35928
2023-09-03,Salem,Central,174319,155,0,833,17854,12909
2023-09-03,Salem,North,63992,3466,0,841,19217,32283
2023-09-03,Salem,South,173149,1289,1,915,7559,16655
2023-09-03,Salem,East,90412,3829,0,936,19437,28866
2023-09-03,Salem,West,134022,297,1,941,7421,34649
2023-09-04,Coimbatore,Central,244082,4161,0,901,9977,13116
2023-09-04,Coimbatore,North,170850,272,1,944,2778,32483
2023-09-04,Coimbatore,South,159449,891,1,855,16660,22047
2023-09-04,Coimbatore,East,65531,2986,0,835,15278,47769
2023-09-04,Coimbatore,West,95663,421,0,838,11613,11003
2023-09-04,Chennai,Central,93657,922,0,925,2757,47535
2023-09-04,Chennai,North,162289,2783,0,904,2686,37940
2023-09-04,Chennai,South,232504,3820,0,938,18468,17311
2023-09-04,Chennai,East,245328,4984,0,899,5015,10340
2023-09-04,Chennai,West,54340,2538,1,876,5519,34179
2023-09-04,Madurai,Central,122921,596,1,885,9752,12039
2023-09-04,Madurai,North,105824,2250,0,943,6536,14051
2023-09-04,Madurai,South,203880,538,0,815,11887,19935
2023-09-04,Madurai,East,225976,1594,1,822,2985,13625
2023-09-04,Madurai,West,65244,1740,0,931,14067,39515
2023-09-04,Trichy,Central,98604,4274,0,941,17675,32072
2023-09-04,Trichy,North,51600,4098,0,910,13365,19566
2023-09-04,Trichy,South,119013,1248,1,885,8600,23435
2023-09-04,Trichy,East,159937,316,0,903,5527,29218
2023-09-04,Trichy,West,121386,2064,1,901,17014,40164
2023-09-04,Salem,Central,55885,2408,0,889,9990,14978
2023-09-04,Salem,North,149073,4034,0,888,10633,44603
2023-09-04,Salem,South,81945,1138,1,870,18766,37157
2023-09-04,Salem,East,57565,1373,0,918,2837,25525
2023-09-04,Salem,West,50071,4999,0,876,14299,20857
2023-09-05,Coimbatore,Central,161141,4640,1,879,4404,20405
2023-09-05,Coimbatore,North,94879,4577,0,905,8089,41470
2023-09-05,Coimbatore,South,139964,4320,0,852,14429,11668
2023-09-05,Coimbatore,East,210327,2093,1,947,9552,15738
2023-09-05,Coimbatore,West,64546,288,1,910,2503,28632
2023-09-05,Chennai,Central,83007,3682,0,947,15346,5235
2023-09-05,Chennai,North,65271,2237,0,812,16897,23895
2023-09-05,Chennai,South,124860,2123,0,897,4267,45613
2023-09-05,Chennai,East,130460,1958,0,858,15135,17958
2023-09-05,Chennai,West,108965,998,0,878,11953,25122
2023-09-05,Madurai,Central,210332,3317,0,927,17005,40251
2023-09-05,Madurai,North,120653,3484,0,862,11084,29886
2023-09-05,Madurai,South,158601,161,0,818,6370,17368
2023-09-05,Madurai,East,173311,3403,0,948,13882,10888
2023-09-05,Madurai,West,122529,379,1,826,15122,35195
2023-09-05,Trichy,Central,52676,1843,0,927,15696,43955
2023-09-05,Trichy,North,230844,1981,0,803,6529,20492
2023-09-05,Trichy,South,174796,3991,0,817,5357,27189
2023-09-05,Trichy,East,96813,4676,1,879,11070,14665
2023-09-05,Trichy,West,106897,1768,0,903,2159,15381
2023-09-05,Salem,Central,104649,1882,1,859,10818,26489
2023-09-05,Salem,North,128959,2287,1,814,9264,23954
2023-09-05,Salem,South,75190,4611,0,851,6264,19930
2023-09-05,Salem,East,154383,4027,0,939,13396,17296
2023-09-05,Salem,West,209928,1193,1,925,19231,19803
2023-09-06,Coimbatore,Central,52677,4532,0,809,5229,37006
2023-09-06,Coimbatore,North,110088,238,1,863,16366,18935
2023-09-06,Coimbatore,South,160080,1212,0,850,14693,28085
2023-09-06,Coimbatore,East,135392,4464,0,914,2587,11768
2023-09-06,Coimbatore,West,83574,928,0,856,15358,24278
2023-09-06,Chennai,Central,240498,823,1,846,12263,32123
2023-09-06,Chennai,North,106653,604,0,925,11416,45052
2023-09-06,Chennai,South,247564,3685,0,938,4404,41855
2023-09-06,Chennai,East,88780,3524,0,888,14725,14790
2023-09-06,Chennai,West,217637,4228,0,822,16445,31073
2023-09-06,Madurai,Central,205221,2151,0,883,13391,5692
2023-09-06,Madurai,North,169919,1756,0,824,14593,20381
2023-09-06,Madurai,South,68770,1895,0,915,16822,42403
2023-09-06,Madurai,East,133637,3357,0,897,4954,26990
2023-09-06,Madurai,West,195613,4447,0,880,18463,8318
2023-09-06,Trichy,Central,56685,2270,0,826,9759,33247
2023-09-06,Trichy,North,55787,2621,0,929,19660,6094
2023-09-06,Trichy,South,102591,1210,1,893,10604,27385
2023-09-06,Trichy,East,192761,2853,1,815,18188,12771
2023-09-06,Trichy,West,148512,1880,0,826,3487,42787
2023-09-06,Salem,Central,174795,2266,1,924,18919,29447
2023-09-06,Salem,North,77302,1003,1,946,13941,34977
2023-09-06,Salem,South,53653,2429,0,836,8869,35558
2023-09-06,Salem,East,56405,4866,1,936,8139,37203
2023-09-06,Salem,West,104505,678,0,932,16372,43732
2023-09-07,Coimbatore,Central,89964,3263,0,937,11313,20261
2023-09-07,Coimbatore,North,125980,2334,1,854,17812,45953
2023-09-07,Coimbatore,South,158745,3355,0,804,9413,15663
2023-09-07,Coimbatore,East,171274,3411,0,927,7782,45263
2023-09-07,Coimbatore,West,82052,1975,1,887,11667,9505
2023-09-07,Chennai,Central,59725,2381,0,902,5263,40908
2023-09-07,Chennai,North,223891,1236,0,842,15660,25203
2023-09-07,Chennai,South,66493,1027,0,907,14358,38760
2023-09-07,Chennai,East,72421,3997,0,854,8962,29099
2023-09-07,Chennai,West,213779,3894,0,852,16417,18485
2023-09-07,Madurai,Central,51868,2188,1,850,5098,48568
2023-09-07,Madurai,North,122975,1561,0,825,7353,41391
2023-09-07,Madurai,South,117829,1653,0,909,2913,48776
2023-09-07,Madurai,East,142175,3528,0,918,13228,41738
2023-09-07,Madurai,West,94295,1375,0,889,11752,35151
2023-09-07,Trichy,Central,225127,3240,0,810,9179,41425
2023-09-07,Trichy,North,85723,2894,0,804,10214,49215
2023-09-07,Trichy,South,101757,449,0,940,3085,11891
2023-09-07,Trichy,East,111455,523,0,847,9278,7456
2023-09-07,Trichy,West,68101,576,0,881,19867,25908
2023-09-07,Salem,Central,240576,2314,0,852,3845,46055
2023-09-07,Salem,North,142647,4132,1,850,10331,43074
2023-09-07,Salem,South,113575,3977,1,891,4910,14445
2023-09-07,Salem,East,198453,447,0,806,10515,32292
2023-09-07,Salem,West,246478,1504,0,844,8100,34315
2023-09-08,Coimbatore,Central,212583,3765,0,871,16600,36768
2023-09-08,Coimbatore,North,76851,4483,1,861,10592,16426
2023-09-08,Coimbatore,South,158373,413,0,855,2626,30406
2023-09-08,Coimbatore,East,137249,2194,0,919,16648,47630
2023-09-08,Coimbatore,West,99253,3445,0,842,15272,49728
2023-09-08,Chennai,Central,155512,3744,0,920,17892,17194
2023-09-08,Chennai,North,200086,3021,0,825,14968,33625
2023-09-08,Chennai,South,245588,3337,0,800,13855,36065
2023-09-08,Chennai,East,118656,4679,0,800,3316,39066
2023-09-08,Chennai,West,244046,1584,0,855,2802,15413
2023-09-08,Madurai,Central,228132,579,1,816,14858,15840
2023-09-08,Madurai,North,51489,2117,1,809,12871,40585
2023-09-08,Madurai,South,176627,3049,1,904,13364,9702
2023-09-08,Madurai,East,77752,3920,0,934,15076,46917
2023-09-08,Madurai,West,222651,3637,1,842,16924,24828
2023-09-08,Trichy,Central,117054,2801,0,810,4027,26814
2023-09-08,Trichy,North,130385,4754,0,817,5133,42836
2023-09-08,Trichy,South,166330,256,0,879,18244,39116
2023-09-08,Trichy,East,84509,4403,0,809,7831,6138
2023-09-08,Trichy,West,196970,2592,0,838,8926,20729
2023-09-08,Salem,Central,220636,2692,1,903,17882,49436
2023-09-08,Salem,North,177949,3900,0,869,18829,41592
2023-09-08,Salem,South,179264,1293,0,928,12653,32055
2023-09-08,Salem,East,87595,2849,0,920,16982,37147
2023-09-08,Salem,West,113571,1538,0,805,19834,20418
2023-09-09,Coimbatore,Central,123325,117,1,928,2322,9332
2023-09-09,Coimbatore,North,226808,1395,0,889,7972,30554
2023-09-09,Coimbatore,South,235608,510,0,808,19195,19436
2023-09-09,Coimbatore,East,131339,1457,0,839,6511,37882
2023-09-09,Coimbatore,West,70789,3734,0,897,6427,17680
2023-09-09,Chennai,Central,233120,2517,1,933,11247,40218
2023-09-09,Chennai,North,227721,1744,0,937,7169,28910
2023-09-09,Chennai,South,180597,4819,1,930,6442,16294
2023-09-09,Chennai,East,173931,528,0,872,7019,7363
2023-09-09,Chennai,West,207614,4873,0,949,15304,27483
2023-09-09,Madurai,Central,130562,3883,0,801,16265,7443
2023-09-09,Madurai,North,164531,2125,1,897,17763,27442
2023-09-09,Madurai,South,86127,1853,1,887,7121,23493
2023-09-09,Madurai,East,227896,4931,1,856,15518,8978
2023-09-09,Madurai,West,103868,2449,0,806,19843,31166
2023-09-09,Trichy,Central,197605,4089,0,903,9299,7730
2023-09-09,Trichy,North,236894,1503,1,883,8841,25937
2023-09-09,Trichy,South,136304,2754,0,824,11508,38809
2023-09-09,Trichy,East,54494,3111,0,924,18639,35547
2023-09-09,Trichy,West,110427,1996,0,858,9115,49756
2023-09-09,Salem,Central,140545,160,1,946,5031,41499
2023-09-09,Salem,North,72660,1345,1,947,18046,30296
2023-09-09,Salem,South,145988,1221,0,883,13585,30350
2023-09-09,Salem,East,152490,3954,0,865,16017,11410
2023-09-09,Salem,West,158471,3652,0,919,3627,20480
2023-09-10,Coimbatore,Central,95842,2475,1,827,11386,25676
2023-09-10,Coimbatore,North,171671,2899,1,819,9522,5133
2023-09-10,Coimbatore,South,171156,3032,0,811,11614,27978
2023-09-10,Coimbatore,East,160142,599,0,800,17687,17506
2023-09-10,Coimbatore,West,108288,4857,0,842,8438,44626
2023-09-10,Chennai,Central,140282,3288,0,922,2602,37978
2023-09-10,Chennai,North,132668,3507,1,822,3393,49279
2023-09-10,Chennai,South,161661,4945,0,860,17419,47427
2023-09-10,Chennai,East,51428,4449,0,869,6371,42035
2023-09-10,Chennai,West,77706,3633,0,843,10147,28169
2023-09-10,Madurai,Central,144859,4705,0,877,16558,42975
2023-09-10,Madurai,North,125480,3165,1,945,13196,16839
2023-09-10,Madurai,South,144375,2816,0,858,14922,7625
2023-09-10,Madurai,East,232027,4641,0,808,10454,13040
2023-09-10,Madurai,West,67838,797,0,913,7985,47711
2023-09-10,Trichy,Central,153105,2032,0,835,10891,44136
2023-09-10,Trichy,North,190059,843,0,910,11921,15316
2023-09-10,Trichy,South,219491,4718,0,931,2633,26363
2023-09-10,Trichy,East,171393,3388,0,852,19037,8374
2023-09-10,Trichy,West,182625,1446,1,902,11110,16358
2023-09-10,Salem,Central,69899,2336,0,853,5930,39568
2023-09-10,Salem,North,193519,1480,0,903,15615,9117
2023-09-10,Salem,South,233143,912,0,866,3638,20958
2023-09-10,Salem,East,248285,1591,1,886,6651,40565
2023-09-10,Salem,West,223100,3542,1,805,17469,22798
2023-09-11,Coimbatore,Central,68642,2498,0,846,18234,42616
2023-09-11,Coimbatore,North,125468,587,0,876,4764,15678
2023-09-11,Coimbatore,South,134606,1967,0,814,16040,11070
2023-09-11,Coimbatore,East,116862,1853,1,903,6365,23423
2023-09-11,Coimbatore,West,248286,1286,0,806,3829,43905
2023-09-11,Chennai,Central,240846,4410,0,916,9154,36251
2023-09-11,Chennai,North,119712,2755,0,937,9990,45778
2023-09-11,Chennai,South,189850,3009,1,858,4164,12946
2023-09-11,Chennai,East,82268,417,0,870,14894,24696
2023-09-11,Chennai,West,233658,1145,0,805,9710,8964
2023-09-11,Madurai,Central,79746,4084,0,944,3849,19065
2023-09-11,Madurai,North,221481,3669,1,812,13751,38284
2023-09-11,Madurai,South,95712,2312,0,891,5330,27417
2023-09-11,Madurai,East,243534,2392,1,877,9762,45764
2023-09-11,Madurai,West,74238,4775,1,855,6089,17792
2023-09-11,Trichy,Central,87246,3683,0,870,8722,26727
2023-09-11,Trichy,North,136785,1396,1,924,10269,15544
2023-09-11,Trichy,South,92089,2679,0,944,4412,45710
2023-09-11,Trichy,East,75059,4500,0,851,11779,35804
2023-09-11,Trichy,West,92153,3942,0,870,9284,33257
2023-09-11,Salem,Central,176505,2094,0,908,5571,34534
2023-09-11,Salem,North,232618,3018,1,807,3578,28664
2023-09-11,Salem,South,171611,439,0,856,15260,37365
2023-09-11,Salem,East,161872,4868,1,904,7191,49515
2023-09-11,Salem,West,229767,3759,0,948,16816,11634
2023-09-12,Coimbatore,Central,131603,2895,0,922,8361,34828
2023-09-12,Coimbatore,North,121227,1595,1,875,8233,28577
2023-09-12,Coimbatore,South,171155,1374,0,852,7204,47159
2023-09-12,Coimbatore,East,193652,1168,0,933,8304,20353
2023-09-12,Coimbatore,West,101128,4974,0,833,6318,33395
2023-09-12,Chennai,Central,230136,2271,0,834,5974,36537
2023-09-12,Chennai,North,93892,3559,1,828,7425,41879
2023-09-12,Chennai,South,185680,1157,1,903,15600,21526
2023-09-12,Chennai,East,231200,436,0,919,9371,35777
2023-09-12,Chennai,West,164324,1636,0,842,17216,38111
2023-09-12,Madurai,Central,204711,1479,0,877,5653,49417
2023-09-12,Madurai,North,95420,1370,0,862,7711,7915
2023-09-12,Madurai,South,104511,1720,1,887,9674,7005
2023-09-12,Madurai,East,244029,778,0,910,7405,28345
2023-09-12,Madurai,West,92467,2726,0,839,11487,22567
2023-09-12,Trichy,Central,87731,2377,0,839,18582,15561
2023-09-12,Trichy,North,158903,557,1,936,14440,33098
2023-09-12,Trichy,South,216155,1001,0,890,3136,18605
2023-09-12,Trichy,East,242413,607,1,859,15197,46026
2023-09-12,Trichy,West,249235,775,0,824,15853,14842
2023-09-12,Salem,Central,84532,658,0,881,10159,7089
2023-09-12,Salem,North,244310,103,0,830,7199,19396
2023-09-12,Salem,South,167113,1510,0,802,2476,45018
2023-09-12,Salem,East,229971,4254,0,943,10560,49099
2023-09-12,Salem,West,241856,342,1,888,15570,48244
2023-09-13,Coimbatore,Central,167047,289,0,883,2014,24649
2023-09-13,Coimbatore,North,222797,3928,0,863,19653,25152
2023-09-13,Coimbatore,South,70462,2466,0,871,10406,32467
2023-09-13,Coimbatore,East,203861,2845,1,804,5482,10251
2023-09-13,Coimbatore,West,195948,2770,0,806,3391,44466
2023-09-13,Chennai,Central,128179,4097,0,839,7442,40802
2023-09-13,Chennai,North,85796,4550,0,857,8008,14076
2023-09-13,Chennai,South,183780,1422,0,902,4176,34822
2023-09-13,Chennai,East,131770,1026,0,817,17805,32691
2023-09-13,Chennai,West,199677,3532,1,899,16458,46393
2023-09-13,Madurai,Central,207823,1563,1,897,15463,7933
2023-09-13,Madurai,North,242532,4848,0,803,16205,25116
